Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
Kheled-zaram 	MERS	mers_kheledzaram.jpg	Resource	Permanent-event	-	Hero	-	[MP: 0; CP: 1] Playable on a character at Dimrill Dale. Untap or heal the character (from wounded to tapped) or untap the site; you may  take an Information resource from your discard pile to your hand. Target character makes a CP (modified by -1 if a Dwarf).      All automatic-attacks at Dimrill Dale receive +1 to prowess and strikes. While at Dimrill Dale, target character does not untap normally during his untap phase. Discard this card if he is not at Dimrill Dale. Cannot be duplicated on a given character.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Light and Flame	MERS	mers_lightandflame.jpg	Resource	Short-event	Wizardry	Hero	-	Spell. Wizard only. -2 prowess to all Dragon and Ringwraith characters at the site this turn. Any Ringwraith must be taken to hand on a body check result of 6 or 9 (unless killed by the check). This card may also be played during opponent's site phase, and in response to a resource played by/on a Dragon or Ringwraith at the same site: his company must immediately engage in CvCC with the Wizard's company. Wizard makes a CP modified by -3.	-	-	Spell	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Local Hospitality	MERS	mers_localhospitality.jpg	Resource	Short-event	-	Dual	-	Playable on a non-overt character at his home site. Heal (from wounded to tapped) another character in his company, or untap another character of the same race in his company. The other character must not be at his home site.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Looking Forward	MERS	mers_lookingforward.jpg	Resource	Short-event	-	Hero	-	Playable during the organization phase on your Wizard. Tap your Wizard to look at the top 7 cards of any play deck. The Wizard may choose to face one creature thus revealed as if a single character company (discard creature after the attack). Any attack against the Wizard's company by (copies of) this creature is cancelled for the rest of the turn. Return the other cards to the top of the play deck in any order you choose.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Many Leagues	MERS	mers_manyleagues.jpg	Resource	Short-event	-	Hero	-	Playable at the end of the organization phase on your Elf-lord or Wizard (not Saruman), if at Isengard or a non-Under-deeps Shadow-hold [S] or Dark-hold [D]. You may move with flying movement to any Haven [H] or Free- hold [F] in the same or an adjacent territory, if the company size is equal to or lower than the number of following cards in the company (allies without flying ability count as characters): Gwaihir, Meneldor, Winged Change Master, The Windlord Found Me. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Memories of Ages Past	MERS	mers_memoriesofagespast.jpg	Resource	Permanent-event	-	Dual	-	Playable on Gollum or Stinker. He is considered a Hobbit for all purposes and must make a CP modified by -2 during the untap phase. +2 to his riddling rolls. Additionally, you may tap him to take a gold ring item playable at his current site, or a manifestation of an item borne by an opponent's character at the site, from your discard pile to your hand.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Meneldor	MERS	mers_meneldor.jpg	Resource	Ally	Eagle	Hero	-	[MP: 2; Mind: 3; P/B: 5/7]---Warrior. Unique. Eagle. Winged. Playable at Eagle's Eyrie.  May also be played at the (tapped) site where you have played The Windlord Found Me this turn, if an Elf-lord or Wizard (not Saruman) is in the company. You may store The Windlord Found Me at any Free-hold [F], and may play any one character from your discard pile or play deck when storing it (as if a Wizard at a Haven [H]). Discard Meneldor when his company moves to an Under-deeps site or a Dungeon, or if the company is overt.	2	-	Winged	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Mister Underhill	MERS	mers_misterunderhill.jpg	Resource	Permanent-event	-	Hero	-	Unique.  Playable on Frodo.  You may start the game with this card in lieu of a minor item.  In addition to adopting the given attributes, Frodo's skills become scout.  Discard if Frodo uses a ring, or if his company moves to a site not in The Shire or its adjacent regions.  tap: during the end-of-turn phase to take on Halfling Stealth from your discard pile to your hand.	-1	-	Hobbit	-1.0	-1.0	-	1.0	9.0	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Much-trodden Paths	MERS	mers_muchtroddenpaths.jpg	Resource	Permanent-event	-	Dual	-	Any company sent back to its site of origin may still play cards and take actions the same turn.     Additionally, any player may discard this card to cancel the effects of a hazard that would return a company to its site of origin or replace that company's new site, if moving to a site where another of his companies is located.     Cannot be duplicated.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
New Best Friend	MERS	mers_newbestfriend.jpg	Resource	Permanent-event	-	Hero	-	Playable on a Haven [H] or Free-hold [F]. Your characters at the site may transfer any allies they control to other characters with equal or higher mind (or to an avatar) who do not control such an ally. Afterwards, tap the ally if untapped.     Discard this card when the site leaves active play. Cannot be duplicated on a given site.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
New Supplies	MERS	mers_newsupplies.jpg	Resource	Permanent-event	-	Hero	-	Playable on a Free-hold [F] or Border-hold [B] where you have a unique faction in play. At the end of the organization phase you may discard this card to take up to 2 food minor items from your sideboard and place them with different characters in a moving company (characters need not tap to receive these items). Cannot be duplicated on a given site.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Once It Got away	MERS	mers_onceitgotaway.jpg	Resource	Short-event	-	Dual	-	Playable after a failed strike of an agent attack against the company. A character in the company may tap to play a non-unique ally or Bill the Pony.     Alternatively, playable during CvCC after a successful strike against a character controlling a non-unique ally (or Bill the Pony). Discard an ally of your choice controlled by the character.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Own Thoughts and Devices	MERS	mers_ownthoughtsanddevices.jpg	Resource	Permanent-event	-	Dual	-	Playable on a scout, ranger or sage. If a sage, you may tap him during the organization phase to draw a card. If a ranger, you may tap him during the movement/hazard phase to draw a card. If a scout, you may tap him during the site phase to draw a card. Discard if the character is at a Haven [H,K] or Dark-hold [D]. Cannot be duplicated on a given character.	-	-	Scout Ranger Sage	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Ranger's Gear	MERS	mers_rangersgear.jpg	Resource	Permanent-event	-	Hero	-	Playable on a non-Hobbit scout or a non-sage, non-diplomat ranger. Minor items borne by him which include his race or any of his skills in their card text or title do not give him any corruption points. Discard if bearer's company does not (attempt to) move. This card may be played in lieu of a minor item with a character in your starting company. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Resistance of Will	MERS	mers_resistanceofwill.jpg	Resource	Short-event	-	Dual	-	Playable during your opponent's site phase, if your opponent makes an influence attempt against one of your characters. Based on that character's mind, you may modify opponent's roll by the following:  1-4 mind: -2; 5-7 mind: -3; 8+ mind: -4.     Alternatively, play to cancel an offering or flattery attempt against one of your characters.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Reunion	MERS	mers_reunion.jpg	Resource	Permanent-event	-	Hero	-	Playable on a Haven [H] or Free-hold [F]. All characters at the site receive +2 to their CP when transferring non-ring items between characters of the same race or with the same home site. Additionally, all characters at the site may transfer items during their end-of-turn phase. Discard this card if the site leaves active play, or after a failed CP forced by transferring items at this site	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Ruddy Varmint	MERS	mers_ruddyvarmint.jpg	Resource	Ally	Animal	Hero	-	[MP: 1; Mind: 1; P/B: 1/8] Unique. Animal. Playable at any tapped or untapped Ruins & Lairs [R] in The Shire or its adjacent regions. +1 to any trickery, burglary, flattery or riddling attempt made by a character in his company.     tap: cancel a strike (not from an automatic-attack) against himself. 	1	-	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Sanctuary for the Birds	MERS	mers_sanctuaryforthebirds.jpg	Resource	Permanent-event	-	Hero	-	Unique. Playable on Rhosgobel. One hero ally with the keyword flying is playable with Radagast at the site each turn. Additionally, such allies may heal at Rhosgobel. This card gives -2 SP to a Fallen-wizard player. Discard this card if Rhosgobel leaves active play.	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-2.0	-	0.0	-	1.0
Say 'Friend' and Enter	MERS	mers_sayfriendandenter.jpg	Resource	Short-event	Ritual	Hero	-	Ritual. Playable on a sage at the beginning of the site phase (before facing any automatic-attacks). Tap the sage. Any ongoing hazard effect that causes the company to do nothing during the site phase is now cancelled (and this card may be played regardless of such effects).	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Second Breakfast	MERS	mers_secondbreakfast.jpg	Resource	Short-event	-	Hero	-	Playable on a moving company containing a Hobbit. Tap all Hobbits in the company. At the end of the movement/hazard phase you may take another movement/hazard phase and move to another site: the company must move with region movement, to a maximum of 3 regions.     This card may also be played as a hazard; instead of all Hobbits, defender must tap one Hobbit in the company (or 1 Hobbit and Fatty Bolger).	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Shire-ale	MERS	mers_shireale.jpg	Resource	Special Item	Food	Hero	-	[MP: 0; CP: 1] Food item. Playable at any site in the Shire or at Bree (and also if the site is tapped). Discard this item to discard a Despair of the Heart or Alone and Unadvised played on a character in the company; target character makes a body check modified by -1. Failing the body check wounds, but does not eliminate the character.     A Hobbit bearer may discard this item to receive +3 prowess and -2 body untill the end of the turn; target Hobbit cannot use Halfling Stealth, Sneakin' or Stealth, and any ongoing effect of these cards is cancelled. 	-	-	Hobbit	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Sojourn in the Golden Wood	MERS	mers_sojourninthegoldenwood.jpg	Resource	Permanent-event	-	Hero	-	[MP: (-1)] Unless you have 10 SP or more, you may reserve one card face down with this card. During your end-of- turn phase you may take the reserved card back into your hand and discard this card.     Any opponent may use 2 against the hazard limit (only 1 if he is Sauron or has a Palantir in play) of one of your companies to look at the reserved card; if it is not a resource, the reserved card is revealed and discarded, and this card is placed in your mp; it is worth -1 mp (even to a Fallen-wizard).	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Bullroarer's Club	MERS	mers_thebullroarersclub.jpg	Resource	Special Item	Weapon	Hero	-	[MP: 1; CP: 1; DI: +2; Prowess: +1(2)] Unique. Weapon. Playable at Michel Delving. May also be played at any site in The Shire by The Thain or a character bearing Mathom Lore. +1 to prowess. Hobbit Warrior only: +2 prowess and +2 DI against Hobbits.	1	-	Hobbit Warrior	-	-	-	-	-	1.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Great Willow	MERS	mers_thegreatwillow.jpg	Resource	Ally	Ent	Minion	-	[MP: 3; Mind: 3; P/B: 6/9]---Sage. Unique. Playable at The Willow Dingle. +2 prowess against Hobbits. Discard if its company is at or moving to a site not in Old Forest. TAP: cancel an Awakened Plant attack against one of your companies in Eriador.	3	-	Sage	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Prancing Pony	MERS	mers_theprancingpony.jpg	Resource	Permanent-event	-	Dual	-	Unique. Playable on Bree. Tap a non-overt character during the site phase at Bree to make Information or News from the Shire playable there this turn.  Any player may tap an agent at Bree to make Nazgul creatures playable at the site (not counting against the hazard limit if a ringbearer is present). Afterwards, discard this card.  Discard this card if Bree leaves active play.	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Queer Forest	MERS	mers_thequeerforest.jpg	Resource	Faction	Special Ent	Minion	-	[MP: 3] Unique. Playable at The Willow Dingle if the influence check is greater than 11. Standard Modifications: eliminate a character or prisoner from the company (+5), The Great Willow is in the company (+5). No resources may be played to modify this attempt.     Cannot move.      tap: if The Great Willow is in the company to give -3 prowess to all attacks the company faces this turn while at a site in Old Forest.	3	-	Heavy Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Road Goes Ever On	MERS	mers_theroadgoeseveron.jpg	Resource	Permanent-event	-	Hero	-	Playable on a company during the organization phase if you discard a food item from the company. Whenever you play a card on the company with 'Fair Travels' in its title, you may untap up to two characters in the company or remove one corruption card from such a character.     You may discard this card from play to cancel an effect that would replace the company's new site with another site. Cannot be duplicated on a given company.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
There Is Always Vengeance	MERS	mers_thereisalwaysvengeance.jpg	Resource	Permanent-event	-	Hero	-	Unique.  Playable on Aragorn II if you have revealed a Wizard and your Wizard is not in play.  +1 to his mind, prowess, and body, and +3 DI.  Target character may tap during the organization phase to shuffle one resource or character from your sideboard into your play deck.  When eliminated, he -3 MP (instead of -5, place this card in your MP)  You may take this card from your sideboard or discard pile to your hand when you play Sacrifice of Form.  Discard this card when your Wizard enters play.	1	-	-	-1.0	3.0	-	1.0	1.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Travel Far and Wide	MERS	mers_travelfarandwide.jpg	Resource	Permanent-event	-	Hero	-	Playable on a company.  During their organization phase, discard from hand a Forod, Rhun, Harad or Belegaer to allow the company to move one extra region that turn if moving to a site in respectively The Northern Waste, The Great Central Plains, The Sun-lands, or a Coastal Sea [c] region; their hazard limit is reduced by one (to a minimum of two).  You may start the game with this card in lieu of playing a minor item.	-	-	-	-	-	-	-	-	-	company	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Troll-shaws	MERS	mers_trollshaws.jpg	Resource	Permanent-event	Lore	Hero	-	Lore. Playable on a character at Ettenmoors.     If a Hobbit, target character gains the sage skill, and this card may be stored at Bag End for 1 mp.     If a ranger, he may tap to bring one Many Turns and Doublings from your discard pile to your play deck.     If a sage, he may tap to take Dawn Take You All from your discard pile to your hand.     If a scout, he may tap to make major items playable at Ettenmoors this turn (even hoard items).  Cannot be duplicated on a given character.	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
True-Hearted Man	MERS	mers_trueheartedman.jpg	Resource	Permanent-event	-	Hero	-	Unique. Playable on Boromir II if his company faces a creature attack with more than one strike (before strikes are assigned). Boromir receives +1 prowess against the attack and must face all strikes of the attack, in separate strike sequences. After the attack, discard this card if Boromir is wounded.     tap: during your end-of-turn phase to take one Many Foes He Fought from your discard pile to your hand.	1	-	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Weather It	MERS	mers_weatherit.jpg	Resource	Permanent-event	-	Hero	-	Playable on a character.  Rotate this card 90deg during the end-of-turn phase if target character has moved that turn and two or more environment hazards are in play.  If rotated at least once, discard during the organization phase to allow the company to move one extra region that turn.  If fully rotated, target character receives +1 prowess and body.  If each character in the company controlls a fully rotated Weather It, their company is not affected by Mirage, Mordo, Sandstorm, Snowstorm, or White Vision.Cannot be duplicated on a given character.	-	-	-	-	-	-	1.0	1.0	-	tap invert rotate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Where the Stars are Strange	MERS	mers_wherethestarsarestrange.jpg	Resource	Permanent-event	-	Hero	-	[MP: (4)] Place this card in your mp. It is worth 4 mp if you have in play: at least 1 faction played at a site in The Northern Waste; at least 1 faction played at a site in the Great Central Plains; at least 1 faction played at a site in The Sunlands; and if there is a site in a Coastal Sea [c] region in your discard pile.  Cannot be duplicated by a given player.	(4)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Whisking Youths on Mad Adventures	MERS	mers_whiskingyouthsonmadadventures.jpg	Resource	Permanent-event	-	Hero	-	Gandalf only. Playable on Gandalf at a site in The Shire or at Bree. While on Gandalf, you may bring one Hobbit into play with the company at a Ruins & Lairs [R] in Eriador (as if at his home site). Place this card on the Hobbit: +1 to his mind and +1 to prowess. Cannot be duplicated on a given Hobbit.	-	Gandalf	Wizard	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wizard's Cart	MERS	mers_wizardscart.jpg	Resource	Permanent-event	-	Hero	-	Playable on a Wizard controlling a horse ally. When the Wizard's company moves, the maximum company size is increased by two (to a maximum of 9) and you may tap this card to take one Fireworks from your sideboard to your hand. This card does not untap normally; instead, the Wizard may tap to untap it. Discard this card if the Wizard does not control a horse ally. Cannot be duplicated on a Wizard. 	-	-	Wizard	-	-	-	-	-	-	tap nountap	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wizard's Resolve	MERS	mers_wizardsresolve.jpg	Resource	Short-event	Wizardry Light Enchantment	Hero	-	Spell. Wizard only. +1 to one roll made by/for an entity in the Wizard's company. Cannot be played before or after another spell in the same chain of effects. Wizard makes a CP modified by -1. 	-	-	Spell	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Aden Scarlet's Medical Library	MERS	mers_adenscarletsmedicallibrary.jpg	Site	-	-	Hero	-	(1)Hobbits--- 3 strikes with 5 prowess (detainment)Special: Tap a hobbit to make Mathom Lore from your discard pile to your hand; Mathom Lore may be played here as if at Bag End.	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Free-hold	Information	-	-	-	-	yes	-	-	-	-	Rivendell	-	-	0.0	-	1.0
Aden Scarlet's Medical Library	MERS	mers_adenscarletsmedicallibrary2.jpg	Site	-	-	Minion	-	(1)Hobbits---3 strikes with 5 prowess; (2)Dunedain---2 strike with 10 prowessSpecial: *Secret Book, Records Unread, Thror's map. If Smoke on the Wind or People Diminished is successfully played at this site, pace this card in your MP instead of discrding it from play: any Information resources in play by hero players are worth one less MP (to a minimum of one)	-	-	-	-	-	-	-	-	0.0	-	-	Free-domain	Free-hold	Information, Items (minor*)*--- non battle-gear item only---	-	-	-	yes	yes	-	-	-	-	Carn Dum	-	-	0.0	-	1.0
Brandy Hall	MERS	mers_brandyhall.jpg	Site	-	-	Hero	-	(1)Hobbits--- 3 strikes with 6 prowess (detainment against heroes)Merry may tap to cancel this automatic-attack.Special: Port-on-Baranduin. Hobbits faction and any Hobbit character is playable at this site. Undead and Awakend Plant creatures keyable to Wilderness may be played at this site. Any Hobbit receives +4 prowess against a strike from such an attack.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Free-hold	Items(minor)	-	-	-	yes	-	-	-	-	-	Rivendell	-	-	0.0	-	1.0
Brandy Hall	MERS	mers_brandyhall2.jpg	Site	-	-	Minion	-	(1)Hobbits--- 3 strikes with 6 prowess; (2)Dunedain--- 3 strikes with 10 prowessSpecial: Port-on-Baranduin.  *You may play a gold ring item the same turn To Satisfy the Questioner is played at this (tapped) site.	-	-	-	-	-	-	-	-	0.0	-	-	Wilderness	Free-hold	Items(minor, gold ring*)*---hero item only---	yes	-	-	yes	-	-	-	-	-	Carn Dum	-	-	0.0	-	1.0
Giant's Isle	MERS	mers_giantsisle.jpg	Site	-	-	Hero	-	(1)Giant---1 strike with 12 prowessSpecial: Hidden site. Tap a Scout in the company to reveal this site. A diplomat may tap to cancel the AA. Discard a food item from the company to make Gems of Arda playable at the site this turn.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Items(minor)	-	-	-	yes	-	-	-	-	-	Rivendell	-	-	0.0	-	1.0
Giant's Isle	MERS	mers_giantsisle2.jpg	Site	-	-	Minion	-	(1)Giant---1 strike with 12 prowessSpecial: Hidden site. Tap a Scout in the company to reveal this site. A diplomat may tap to cancel the AA. You may take a Giant creature from your discard pile to your hand when this site leaves active play.	-	-	-	-	-	-	-	-	0.0	-	-	Wilderness	Ruins & Lairs	Items(minor)	-	-	-	yes	-	-	-	-	-	Dol Guldur	-	-	0.0	-	1.0
Michel Delving	MERS	mers_micheldelving.jpg	Site	-	-	Hero	-	*Special: Hobbits faction, any Hobbit character, and any ally normally playable at Bag End is playable at this site. Subtract three from any roll to influence the Hobbits faction at this site. If successful, place the site (or some other token) with the Hobbits (instead of discarding it or returning it to its location deck), it is worth 2 faction Marshaling points.	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Free-hold	*	-	-	-	-	-	-	-	-	-	Rivendell	-	-	0.0	-	1.0
Michel Delving	MERS	mers_micheldelving2.jpg	Site	-	-	Minion	-	(1)Hobbits---7 strikes with 4 prowess; (2)Elves--- 3 strikes with 9 prowessSpecial: Stolen Knowledge. Any agent with a a home site in Eriador may be brought into play under DI at this site. You may place this card with a character in the company instead of discarding it and store it at a darkhaven. All resources and characters only playable or storable at sites in the Shire are worth 1 less MP (to a minimum of one)	-	-	-	-	-	-	-	-	0.0	-	-	Free-domain	Free-hold	Items(minor, major*)  ---hero items only	-	-	yes	yes	-	-	-	-	-	Carn Dum	-	-	0.0	-	1.0
Sackville	MERS	mers_sackville.jpg	Site	-	-	Hero	-	*Special: Hobbits faction and any ally normally playable at Bag End is playable at this site. Place this card in your MP instea of discarding it: all rolls for Early Harvest played against your factions are modified by -2.	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Free-hold	0	-	-	-	-	-	-	-	-	-	Rivendell	-	-	0.0	-	1.0
Sackville	MERS	mers_sackville2.jpg	Site	-	-	Minion	-	(1)Hobbits--- 5 strikes with 5 prowess; (2)Dunedain--- 3 strikes with 10 prowessSpecial: Place this card in your MP instead of discarding it; Tap to play a food minor item from your sideboard with a company at Isengard or a site in the Shire.	-	-	-	-	-	-	-	-	0.0	-	-	Free-domain	Free-hold	Items(minor)	-	-	-	yes	-	-	-	-	-	Carn Dum	-	-	0.0	-	1.0
The Last Bridge	MERS	mers_thelastbridge.jpg	Site	-	-	Hero	-	*Special: Rangers of the North faction is playable at this site.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Border-hold	*	-	-	-	-	-	-	-	-	-	Rivendell	-	-	0.0	-	1.0
The Last Bridge	MERS	mers_thelastbridge2.jpg	Site	-	-	Minion	-	(1)Opponent---may play as an AA one Dunedain or Elf hazard creature normally keyable to a region in Eriador; creature may be taken from discrd pile or sideboard.Special: The first Information card played here does not tap the site.	-	-	-	-	-	-	-	-	0.0	-	-	Wilderness	Border-hold	Information	-	-	-	-	yes	-	-	-	-	Carn Dum	-	-	0.0	-	1.0
The Willow Dingle	MERS	mers_thewillowdingle.jpg	Site	-	-	Hero	-	(1)Awakened Plant---1 strike with 12 prowessSpecial: Swamp. Hoard. You may always play Tom Bombadil following the roll from Here, There or Yonder at this site.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Information, Items(minor)	-	-	-	yes	yes	-	-	yes	-	Rivendell	-	-	0.0	-	1.0
The Willow Dingle	MERS	mers_thewillowdingle2.jpg	Site	-	-	Minion	-	(1)Awakened Plant---1 strike with 12 prowessSpecial: Swamp. Hoard. Unless the AA was cancelled this turn, Blackbole may be played at this site, and even if the site is tapped.	-	-	-	-	-	-	-	-	0.0	-	-	Wilderness	Ruins & Lairs	Information, Items(minor)	-	-	-	yes	yes	-	-	yes	-	Carn Dum	-	-	0.0	-	1.0
Tuckburrow	MERS	mers_tuckburrow.jpg	Site	-	-	Hero	-	(1)Hobbits---Each character faces 1 strike with 6 prowess (detainment). Pippin may tap to cancel this automatic-attack.Special: Tap a Hobbit during the site phase to make major items playable here until the end of the turn.	-	-	-	-	-	-	-	-	-	-	unique	Free-domain	Free-hold	Items(minor)	-	-	-	yes	-	-	-	-	-	Rivendell	-	-	0.0	-	1.0
Tuckburrow	MERS	mers_tuckburrow2.jpg	Site	-	-	Minion	-	(1)Hobbits--- 6 strikes with 6 prowess; (2)Dunedain--- 3 strikes with 10 prowessSpecial: If Smoke on the Wind or People Diminished is successfully played at this site, place this card in your MP instead of discrding it from play: all AA at sites in the Shire receive -1 prowess and -1 strikes.	-	-	-	-	-	-	-	-	0.0	-	-	Free-domain	Free-hold	Items: (minor, major*)  *battle-gear items only	-	-	yes	yes	-	-	-	-	yes	Carn Dum	-	-	0.0	-	1.0
