Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
Aelinost	MEBO	mebo_aelinost2.jpg	Site	-	-	Minion	-	(1)Men--- each character faces a strike with 7 prowess (detainment against covert companies); (2)Dunedain--- 4 strikes with 9 prowess (against covert companies only)Special: Port. Tap a Dunadan or a Ringwraith in Heralded Lord mode to discard Sentinels of Numenor from this site.	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Free-hold	Information, Items (minor, major, greater*)    *--non-battle-gear items only--	-	yes	yes	yes	yes	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Alkarranda	MEBO	mebo_alkarranda.jpg	Site	-	-	Hero	-	(1)Dunedain--- each character faces a strike with 8 prowess (detainment if the company does not contain any Elves)Special: Port.	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	Border-hold	Information, Items (minor)	-	-	-	yes	yes	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Alkarranda	MEBO	mebo_alkarranda2.jpg	Site	-	-	Minion	-	(1)Dunedain--- 2 strikes with 8 prowess (detainment)Special: Port.	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	Border-hold	Items (minor)	-	-	-	yes	-	-	-	-	-	Amaru	-	-	0.0	-	1.0
Bulchyaden Marches	MEBO	mebo_bulchyadenmarches.jpg	Site	-	-	Hero	-	(1)Men---2 strikes with 6 prowess (detainment)* Swamp. Tap a ranger at this site to take A Panoply of Wings from your discard pile to your hand	-	-	-	-	-	-	-	-	-	-	unique	Wilderness	Border-hold	*	-	-	-	-	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Bulchyaden Marches	MEBO	mebo_bulchyadenmarches2.jpg	Site	-	-	Minion	-	(1)Men--- 3 strikes with 7 prowess (detainment against covert company) Special: Swamp. Tap a ranger at this site to take Poison to your hand from discard pile	-	-	-	-	-	-	-	-	-	-	unique	Wilderness	Border-hold	Information	-	-	-	-	yes	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Cirlond	MEBO	mebo_cirlond.jpg	Site	-	-	Hero	-	(1)Opponent--- may play a  non-unique elves or Dunadan creature with an asterisk (*) from his hand or discard pile as  an automatic-attack (detainment)Special: Port.	-	-	-	-	-	-	-	-	-	-	unique	Border-land	Border-hold	Items(minor)	-	-	-	yes	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Cirlond	MEBO	mebo_cirlond2.jpg	Site	-	-	Minion	-	(1)Opponent--- may play a  non-unique Elf or Dunadan creature with an asterisk (*) from his hand or discard pile as  an automatic-attackSpecial: Port.	-	-	-	-	-	-	-	-	-	-	unique	Border-land	Border-hold	Items(minor, gold ring)	yes	-	-	yes	-	-	-	-	-	Amaru	-	-	0.0	-	1.0
Dar Egleriador	MEBO	mebo_daregleriador.jpg	Site	-	-	Hero	-	(1)Dunedain--- 2 strikes with 8 prowess (detainment)Special: Port. The Kuorind faction may be brought into play at this site: any influence attempt against this faction at this site is modified by -3.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Border-hold	Items(minor)	-	-	-	yes	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Dar Egleriador	MEBO	mebo_daregleriador2.jpg	Site	-	-	Minion	-	(1)Dunedain--- each character faces a strike with 8 prowess (detainment against covert companies)Special: Port.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Border-hold	Items(minor, gold ring)	yes	-	-	yes	-	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Ephydis	MEBO	mebo_ephydis.jpg	Site	-	-	Hero	-	(1)Men--- 2 strikes with 7 prowess  (detainment)Special: During the organization you may make a roll: any one Stiffbeard Dwarf with mind equal to or lower than the result may be brought into play at this site and may also be played from the discard pile.	-	-	-	-	-	-	-	-	-	-	-	Border-land	Border-hold	Items(minor)	-	-	-	yes	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Ephydis	MEBO	mebo_ephydis2.jpg	Site	-	-	Minion	-	(1)Men--- 3 strikes with 7 prowess (detainment against covert companies)*	-	-	-	-	-	-	-	-	-	-	-	Border-land	Border-hold	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Amaru	-	-	0.0	-	1.0
Harbaz	MEBO	mebo_harbaz.jpg	Site	-	-	Hero	-	(1)Men---3 strikes with 8 prowess (detainment)Special: Battleground. If Doors of Night is in pla Harbaz is considered to be in Zurghor not in Lyneria. When a hero faction is in play at this site, all versions become a Border-hold.	-	-	-	-	-	-	-	-	-	-	-	Border-land	Ruins & Lairs	Items* (minor, major)  *battle-gear only	-	-	yes	yes	-	-	-	-	yes	Inyaloni	-	-	0.0	-	1.0
Harbaz	MEBO	mebo_harbaz2.jpg	Site	-	-	Minion	-	(1)Men--- each character faces a strike with 8 prowessSpecial: Battleground. If Doors of Night is in pla Harbaz is considered to be in Zurghor not in Lyneria. When a minion faction is in play at this site, all versions become a Shadow-hold.	-	-	-	-	-	-	-	-	-	-	-	Border-land	Ruins & Lairs	Items* (minor, major)  *battle-gear only	-	-	yes	yes	-	-	-	-	yes	Amaru	-	-	0.0	-	1.0
Inyaloni	MEBO	mebo_inyaloni.jpg	Site	-	-	Hero	-	*Special: Port.Site path from Elanthia: W-W-B-CS-CSSite path from Hau Nysrin: B-T-TT-B-J-CSSite Path from Tauronde: J-J-S-J-B-CS	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	Haven	heal	-	-	-	-	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Inyaloni	MEBO	mebo_inyaloni2.jpg	Site	-	-	Minion	-	(1)Dunedain---each faces a strike with 8 prowess; (2)Dunedain---4 strikes with 9 prowessSpecial: port. A minion company may not attack another company at this site. A RW may not move this site. An overt must tap a ranger or scout to move to this site.	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	Free-hold	Information, Items(minor, major, greater, gold ring)	yes	yes	yes	yes	yes	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Isvat	MEBO	mebo_isvat.jpg	Site	-	-	Hero	-	(1)Rock Fall---each character faces a strike with 7 prowess*Special: *need only be faced if the company has moved to the site the same turn. +2 to any influence attempt against the Nomads of Clyan faction at this site.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Border-hold	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Elanthia	-	-	0.0	-	1.0
Isvat	MEBO	mebo_isvat2.jpg	Site	-	-	Minion	-	(1)Rock Fall---each character faces a strike with 7*Special: *need only be faced if the company has moved to the site the same turn. +2 to any influence attempt against the Nomads of Clyan faction at the site.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Border-hold	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Kala-Ogurk	MEBO	mebo_kalaogurk.jpg	Site	-	-	Hero	-	(1)Orcs---4 strikes with 6 prowessSpecial: Bulchyades, Ered Harmal, Olyas Kriis.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Shadow-hold	Items(minor, major)	-	-	yes	yes	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Kala-Ogurk	MEBO	mebo_kalaogurk2.jpg	Site	-	-	Minion	-	(1)Orcs---4 strikes with 6 prowess (detainment against covert companies)Special: Bulchyades, Ered Harmal, Olyas Kriis. Non-nazgul creatures played at this site attack normally, not as detainment. 	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Shadow-hold	Items(minor)	-	-	-	yes	-	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Naerphys	MEBO	mebo_naerphys.jpg	Site	-	-	Hero	-	(1)Men---5 strikes with 8 prowess (detainment unless the company contains an elves)Special: Any non-unique mind ring may be played at this site from your hand or discard pile.	-	-	-	-	-	-	-	-	-	-	unique	Shadow-land	Shadow-hold	Information, Items(minor, gold ring)	yes	-	-	yes	yes	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Naerphys	MEBO	mebo_naerphys2.jpg	Site	-	-	Minion	-	(1)Men---each character faces a strike with 6 prowess  (detainment against covert; +2 prowess against overt)Special: Any non-unique mind ring may be played at this site from your hand or discard pile.	-	-	-	-	-	-	-	-	-	-	unique	Shadow-land	Shadow-hold	Information, Items(minor, gold ring)	yes	-	-	yes	yes	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Nalashatur	MEBO	mebo_nalashatur.jpg	Site	-	-	Hero	-	(1)Traps--- 3 strikes with 8 prowessSpecial: Ancient Dwarf-ruin. Bulchyades, Olyas Kriis. Contains a hoard.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Items(minor, major, gold ring) 	yes	-	yes	yes	-	-	-	yes	-	Inyaloni	-	-	0.0	-	1.0
Nalashatur	MEBO	mebo_nalashatur2.jpg	Site	-	-	Minion	-	(1)Traps--- 3 strikes with 8 prowessSpecial: Ancient Dwarf-ruin. Bulchyades, Olyas Kriis. Contains a hoard.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Items(minor, major, gold ring) 	yes	-	yes	yes	-	-	-	yes	-	Chey Goumal	-	-	0.0	-	1.0
Nevazar's Tomb	MEBO	mebo_nevazarstomb.jpg	Site	-	-	Hero	-	(1)Undead--- 1 strike with 12 prowess; (2)Traps--- 2 strikes with 8 prowess Special: Hidden site. When this site is revealed you must discard a Stolen Knowledge the company controls or a Wondrous Maps from hand. Contains a hoard.	-	-	-	-	-	-	-	-	-	-	unique	Border-land	Ruins & Lairs	Items(minor, major, greater)	-	yes	yes	yes	-	-	-	yes	-	Inyaloni	-	-	0.0	-	1.0
Nevazar's Tomb	MEBO	mebo_nevazarstomb2.jpg	Site	-	-	Minion	-	(1)Undead--- 1 strike with 12 prowess; (2)Traps--- 2 strikes with 8 prowessSpecial: Hidden site. When moving to this site a company must discard a Stolen Knowledge card it controls. Contains a hoard. 	-	-	-	-	-	-	-	-	0.0	-	-	Border-land	Ruins & Lairs	Items(minor, major, greater)	-	yes	yes	yes	-	-	-	yes	-	Chey Goumal	-	-	0.0	-	1.0
Ost Angthoronion	MEBO	mebo_ostangthoronion.jpg	Site	-	-	Hero	-	(1)Dunedain--- each character faces one strike with 7 prowess (detainment)Special: Port. A company may not move with port movement to this site unless it taps (for no effect) a ranger.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Free-hold	*	-	-	-	-	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Ost Angthoronion	MEBO	mebo_ostangthoronion2.jpg	Site	-	-	Minion	-	(1)Dunedain--- each character faces a strike with 7 prowess (detainment against covert companies); (2)Dunedain--- 3 strikes with 10 prowess (against overt companies only)Special: Port. A company may not move with port movement to this site unless it taps (for no effect) a ranger.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Free-hold	Items (minor, major, gold ring)	yes	-	yes	yes	-	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Pelepelplu	MEBO	mebo_pelepelplu.jpg	Site	-	-	Hero	-	(1)Men---2 strikes with 7 prowess (detainment)Special:  Any Travelling Merchants faction may    be stored here at any time (as if Border-hold [B] in the Sunlands); any items played at the site that turn may be taken from your discard pile or sideboard	-	-	-	-	-	-	-	-	-	-	unique	Border-land	Free-hold	faction: Chyan-men; Items(minor)*	-	-	-	yes	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Pelepelplu	MEBO	mebo_pelepelplu2.jpg	Site	-	-	Minion	-	(1)Men---4 strikes with 9 prowessSpecial: If you are Akhorahil and have a unique non-overt faction at this site, Cult of the Dark Lord is playable on this stie as if a Dunadan-hold.	-	-	-	-	-	-	-	-	-	-	unique	Border-land	Free-hold	Information, Items(minor, major)	-	-	yes	yes	yes	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Poison Rock	MEBO	mebo_poisonrock.jpg	Site	-	-	Hero	-	(1)Dragon---1 strikes with 13 prowessSpecial: Contains a hoard. Tap an ally or faction with the flying ability at this site to look at opponent's hand, if opponent has a company or faction in play in Bay of Ormal, Great Central Plains, or the Sunlands.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Items(minor, major, ring)	yes	-	yes	yes	-	-	-	yes	-	Elanthia	-	-	0.0	-	1.0
Poison Rock	MEBO	mebo_poisonrock2.jpg	Site	-	-	Minion	-	(1)Dragon---1 strikes with 13 prowessSpecial: Contains a hoard. Tap anally or faction with the flying ability at this site to look at opponent's hand, if opponent has a company or faction in play in Bay of Ormal, Great Central Plains, or the Sunlands.	-	-	-	-	-	-	-	-	0.0	-	-	Wilderness	Ruins & Lairs	Items(minor, major, ring)	yes	-	yes	yes	-	-	-	yes	-	Chey Goumal	-	-	0.0	-	1.0
Quarries of Nosharud	MEBO	mebo_quarriesofnosharud.jpg	Site	-	-	Hero	-	(1)Rock Fall---2 strikes with 7 prowess;(2)Giants---1 strike with 12 prowessSpecial: Chy, Clyan, Orgothraath. Durang and Vein of Arda may be played at this site.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Items(minor, major*)  treasure only	-	-	yes	yes	-	-	-	-	-	Elanthia	-	-	0.0	-	1.0
Quarries of Nosharud	MEBO	mebo_quarriesofnosharud2.jpg	Site	-	-	Minion	-	(1)Rock Fall---2 strikes with 7 prowess;(2)Giants---1 strike with 12 prowessSpecial: Chy, Clyan, Orgothraath. Durang and Vein of Arda may be played at this site.	-	-	-	-	-	-	-	-	-	-	unique	Wilderness	Ruins & Lairs	Items(minor, major*)  *treasure only	-	-	yes	yes	-	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Rinaghnati	MEBO	mebo_rinaghnati.jpg	Site	-	-	Hero	-	(1)Demons---1 strike with 11 prowessSpecial: Rescue Prisoners may be played at this site as if it were a Shadow-hold.	-	-	-	-	-	-	-	-	-	-	-	Jungle	Ruins & Lairs	Information	-	-	-	-	yes	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Rinaghnati	MEBO	mebo_rinaghnati2.jpg	Site	-	-	Minion	-	(1)Demon---1 strike with 11 prowessSpecial: During the site phase, a company may face all auto-attacks again; afterwards a character may tap to unap this site. 	-	-	-	-	-	-	-	-	-	-	-	Jungle	Ruins & Lairs	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Amaru	-	-	0.0	-	1.0
Ruins of Anaoshak	MEBO	mebo_ruinsofanaoshak.jpg	Site	-	-	Hero	-	(1)animal--- (Tampac) 2 strikes with 8 prowess*	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Items(minor, major)*	-	-	yes	yes	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Ruins of Anaoshak	MEBO	mebo_ruinsofanaoshak2.jpg	Site	-	-	Minion	-	(1)Animals--- (Tampac) 2 strikes with 8 prowess*	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Items(minor, major)*	-	-	yes	yes	-	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Samarth	MEBO	mebo_samarth.jpg	Site	-	-	Hero	-	(1)Men---3 strikes with 6 prowess (detainment)Special: Port. Tap a diplomat to make Chyans playable at this site until the end of the turn: +2 to the influence attempt.	-	-	-	-	-	-	-	-	-	-	-	Border-land	Border-hold	Items(minor)	-	-	-	yes	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Samarth	MEBO	mebo_samarth2.jpg	Site	-	-	Minion	-	(1)Men---3 strikes with 6 prowess (detainment against covet companies)Special: Port. Tap a diplomat to make Chyans playable at this site until the end of the turn: +2 to the influence attempt.	-	-	-	-	-	-	-	-	0.0	-	-	Border-land	Border-hold	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Tarik an-Aruwanai	MEBO	mebo_tarikanaruwanai.jpg	Site	-	-	Hero	-	(1)Dunedain--- 4 strikes with 9 prowess (detainment if the company contains only Dunedain)Special: Port.    *battle-gear items only	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	Shadow-hold	Items(minor, major, greater*, ring)	yes	yes	yes	yes	-	-	-	-	yes	Inyaloni	-	-	0.0	-	1.0
Tarik an-Aruwanai	MEBO	mebo_tarikanaruwanai2.jpg	Site	-	-	Minion	-	(1)Dunedain--- 2 strikes with 8 prowess (detainment against covert companies)Special: Port.	-	-	-	-	-	-	-	-	0.0	-	-	Shadow-land	Shadow-hold	Items(minor)	-	-	-	yes	-	-	-	-	-	Amaru	-	-	0.0	-	1.0
Tarik an-Bawiba	MEBO	mebo_tarikanbawiba.jpg	Site	-	-	Hero	-	(1)Air Spirits--- each character faces a strike with 9 prowess (detainment)Special: Any Here There or Yonder played by a Wizard or Dunadan character to bring Lindion the Oronin, Gwaihir, or an eagle ally into play at this site is automatically successful.	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Ruins & Lairs	Information	-	-	-	-	yes	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Tarik an-Bawiba	MEBO	mebo_tarikanbawiba2.jpg	Site	-	-	Minion	-	(1)Air Spirits--- each character faces a strike with 9 prowess (detainment)*	-	-	-	-	-	-	-	-	0.0	-	-	Free-domain	Ruins & Lairs	Information	-	-	-	-	yes	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Tenolkachyn	MEBO	mebo_tenolkachyn.jpg	Site	-	-	Hero	-	*Special: Battleground. If a company moves through Ammu Baj and you have a faction in play at this site, you may immediately take No Strangers at this Time, Old Enemies or Trouble on all Borders from your sideboard to your hand.  Additionally, a faction garrisoned at this site is also considered to be in Ammu Baj.	-	-	-	-	-	-	-	-	-	-	-	Jungle	Free-hold	faction: City Guard- man	-	-	-	-	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Tenolkachyn	MEBO	mebo_tenolkachyn2.jpg	Site	-	-	Minion	-	(1)Men---each character faces a strike with 9 prowess (detainment against covert) ;(2)opponent--- may play as an AA once nonU Man creature with an * from his hand or discard pile.Special: Battleground.	-	-	-	-	-	-	-	-	-	-	-	Jungle	Free-hold	Items(minor, major) 	-	-	yes	yes	-	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
The Brass-deeps	MEBO	mebo_thebrassdeeps.jpg	Site	-	-	Dual	-	Adjacent Sites: Kala-Ogurk (0), The Amber-deeps (8), The Limestone-caverns (7)  (1)Pukel-creatures--- 3 strikes with 8 prowess;  (2)opponent--- may play as an automatic-attack one non-unique hazard creature from his hand normally keyable to Shadow-holds.*	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items(minor, major, gold ring) 	yes	-	yes	yes	-	-	-	-	-	Kala-Ogurk	-	-	0.0	-	1.0
The Limestone-caverns	MEBO	mebo_thelimestonecaverns.jpg	Site	-	-	Dual	-	Adjacent Sites: Quarries of Nosharud (0), Azagarbhun (5), Mines of Angurath (8), The Amber-deeps (6), The Brass-deeps (7), The Lava-deeps (5)  (1)Spiders---3 strikes with 8 prowess; (2)Opponent--- may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to Shadow-holds [S] *	-	-	-	-	-	-	-	-	-	-	unique	Under-deeps	Ruins & Lairs	Items(minor, major) 	-	-	yes	yes	-	-	-	-	-	Quarries of Nosharud	-	-	0.0	-	1.0
Tul Harar	MEBO	mebo_tulharar.jpg	Site	-	-	Hero	-	(1)Opponent---may play as an AA from hand, play deck or discard pile one creature with an asterix keyed to Free-holds.Special: Port. Port-on-Siresha. If Engines of Defence is in play at this site Siege cannot be played on it. Sirani is playable at this site if either Clan Bulgan or Army of the Southern Dragon is in play.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Free-hold	*	-	-	-	-	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Tul Harar	MEBO	mebo_tulharar2.jpg	Site	-	-	Minion	-	(1)Men---each character faces 1 strike with 8 prowess (detainment against covert);(2) opponent may play as an AA from his deck, hand or discard pile one creature with a * normally keyed to Freehold or FreeDomain.Special: Port. Port-on-Siresha. 	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Free-hold	Items(minor, major, greater, gold ring)	yes	yes	yes	yes	-	-	-	-	-	Bozisha-Dar	-	-	0.0	-	1.0
Valley of Tombs	MEBO	mebo_valleyoftombs.jpg	Site	-	-	Hero	-	(1)Traps--- 3 strikes with 8 prowess; (2)Slayers--- 2 strikes with 10 prowess (attacker chooses defending characters)Special: Hidden site. Discard an Interrogation or Rescue Prisoners you control when this site is revealed. Contains a hoard.	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	Ruins & Lairs	Items(minor, major, greater, gold ring)	yes	yes	yes	yes	-	-	-	yes	-	Inyaloni	-	-	0.0	-	1.0
Valley of Tombs	MEBO	mebo_valleyoftombs2.jpg	Site	-	-	Minion	-	(1)Traps--- 3 strikes with 8 prowess; (2)Slayers--- 2 strikes with 10 prowess (attacker chooses defending characters)Special: Hidden site. Discard an Interrogation or Seized Prisoners or a Prisoner you control  from the company when this site is revealed. Contains a hoard.	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	Ruins & Lairs	Items(minor, major, greater, gold ring)	yes	yes	yes	yes	-	-	-	yes	-	Chey Goumal	-	-	0.0	-	1.0
Ventazvah Oran-tal	MEBO	mebo_ventazvahorantal.jpg	Site	-	-	Hero	-	(1)Half-orcs--- 4 strikes with 7 prowessSpecial: If Tower Raided is in play at this site remove one Zurghir Menace from play and put it to the out-of-play pile; place a token on the site to mark the removal.	-	-	-	-	-	-	-	-	-	-	-	Jungle	Shadow-hold	Items(minor, major) 	-	-	yes	yes	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Ventazvah Oran-tal	MEBO	mebo_ventazvahorantal2.jpg	Site	-	-	Minion	-	(1)Half-orcs--- 4 strikes with 7 prowess (detainment against overt companies)Special: Non-Nazgul creatures played at this site attack normally, not as detainment. You may tap an Orc faction in play at this site, to shuffle one Zurghir Menace from your sideboard to the deck.	-	-	-	-	-	-	-	-	0.0	-	-	Jungle	Shadow-hold	Items(minor, major) 	-	-	yes	yes	-	-	-	-	-	Amaru	-	-	0.0	-	1.0
Xyunai	MEBO	mebo_xyunai.jpg	Site	-	-	Hero	-	(1)animal---(Vuk)3 strikes with 6 prowess;(2)Orcs---* 3 strikes with 8 prowessSpecial: This site is considerd a Shadow-hold if Drought is in play. *Must only be faced if this site is a shadow-hold. 	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	Ruins & Lairs	Items (minor, major)	-	-	yes	yes	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Xyunai	MEBO	mebo_xyunai2.jpg	Site	-	-	Minion	-	(1)Animals---(Vuk)3 strikes with 6 prowess;(2)Orcs---* 3 strikes with 8 prowess(detainment against overt companies)Special: This site is considerd a Shadow-hold if Drought is in play. *Must only be faced if this site is a shadow-hold. Non-nazgul creatures keyed to this site attack normally, not as detainment.	-	-	-	-	-	-	-	-	-	-	-	Shadow-land	Ruins & Lairs	Items (minor, major)	-	-	yes	yes	-	-	-	-	-	Chey Goumal	-	-	0.0	-	1.0
Yatali Kirgan	MEBO	mebo_yatalikirgan.jpg	Site	-	-	Hero	-	(1)Woses---3 strikes with 6 prowess (detainment)Special: A Wose character may tap at this site to make any minor item with a healing effect playable at this site from your sideboard.	-	-	-	-	-	-	-	-	-	-	-	Jungle	Border-hold	faction-	-	-	-	-	-	-	-	-	-	Inyaloni	-	-	0.0	-	1.0
Yatali Kirgan	MEBO	mebo_yatalikirgan2.jpg	Site	-	-	Minion	-	(1)Woses---3 strikes with 6 prowess (detainment)Special: A Wose character may tap at this site to make any minor item with a healing effect playable at this site from your sideboard.	-	-	-	-	-	-	-	-	-	-	-	Jungle	Border-hold	faction-	-	-	-	-	-	-	-	-	-	Bozisha-Dar	-	-	0.0	-	1.0
