Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
In Darkness Bind Them	MEDM	medm_indarknessbindthem.jpg	Hazard	Permanent-event	-	Neutral	Common	Any creature that can be keyed to a Shadow-land [s] may be keyed to Ithilien, Harondor, Horse Plains, Khand, Imlad Morgul, Nurn, Gorgoroth, Udun, or Dagorlad. Any creature that can be keyed to a Dark-domain [d] may be keyed to Khand, Imlad Morgul, Nurn, Gorgoroth, Udun, or Dagorlad. Discard this card when a creature keyed to one of these regions (not to the region symbol) is defeated. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
In Great Wrath	MEDM	medm_ingreatwrath.jpg	Hazard	Short-event	-	Neutral	Uncommon	"Playable on a Nazgul in your discard pile that could immediately attack. The Nazgul attacks immediately (not counting against the hazard limit) with +2 prowess and -1 body.   ""...the noise of hoofs broke out, and gathering to a gallop, went hammering away into the darkness.""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
In the Heart of his Realm	MEDM	medm_intheheartofhisrealm.jpg	Hazard	Permanent-event	-	Neutral	Rare	Each company moving in a Dark-domain [d] draws one less card at the start of its movement/hazard phase (to no minimum). Additionally, any sage at a site in a Dark-domain [d] or Gorgoroth, or moving with a Dark-domain [d] or Gorgoroth in his site path, loses his sage skill. No character at a site in a Dark-domain [d] or Gorgoroth, or moving with a Dark-domain [d] or Gorgoroth in his site path, can use spells, light enchantments, or rituals. Discard when any play deck is exhausted.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Inner Cunning	MEDM	medm_innercunning.jpg	Hazard	Permanent-event/Short-event	-	Neutral	Common	As a permanent-event, playable on a face-down agent who was brought into play this turn. When the agent is revealed, and if his home site is a Shadow-hold [S] or a Dark-hold [D], the site where he came into play (which is not represented by a card) may legally be any Shadow-hold [S] or a Dark-hold [D]. Discard when the agent is revealed. Alternatively, as  a short-event, take any agent who has a home site that is a Shadow-hold [S] or a Dark-hold [D] from your play deck into your hand (reveal it to your opponent and reshuffle your play deck).  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Like the Crash of Battering-rams	MEDM	medm_likethecrashofbatteringrams.jpg	Hazard	Short-event	-	Neutral	Rare	"Playable on a strike. If the strike is successful, the wounded character's body is reduced by one until the end of turn for every complete increment of 5 the strike was successful by (subtract the character's prowess plus dice roll from the strike's prowess, divide by five, and drop any fractions).   ""A sweep of his tail and the roof of the Great House crumbled and smashed down.""-Hob "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Little Snuffler	MEDM	medm_littlesnuffler.jpg	Hazard	Creature	Orc	Neutral	Uncommon	"Orc. One strike. Attacker chooses defending characters. Each ranger in attacked company lowers Little Snuffler's body by 2. If attack is not defeated, any resource that requires a scout in target company cannot be played for the rest of the turn.   ""...a small breed, black skinned, with wide and snuffling nostrils: evidently a tracker of some kind...""-LotRII "	1	-	-	-	-	-	5.0	10.0	-	-	-	-	D S R	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Long Dark Reach	MEDM	medm_longdarkreach.jpg	Hazard	Short-event	-	Neutral	Rare	Playable on a moving company with at least one Wilderness [w] in its site path if you have at least 10 cards in your play deck. Reveal the top seven cards of your play deck. One revealed Nazgul, Dragon, or a non-unique creature (your choice) immediately attacks the company (regardless of its playability requirements). The creature must be be playable in a region besides Coastal Sea [c]. If the creature could not normally be played on the company, modify its prowess by -4. Shuffle all unused cards and return them to the top of your play deck. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Mordor in Arms	MEDM	medm_mordorinarms.jpg	Hazard	Permanent-event	-	Neutral	Uncommon	Any company moving in Nurn faces three attacks: Orcs-5 strikes with 8 prowess, Orcs-4 strikes with 10 prowess, Trolls-3 strikes with 12 prowess. If all three attacks are defeated by your opponent, he receives this card in his Marshaling point pile and 2 kill Marshaling points. Any attempt by a character to influence a faction playable at a site in Horse Plains, Khand, Harondor, Nurn, Gorgoroth, Imlad Morgul, or Udun is modified by -6 and cannot be done with Muster. 	(2)	-	-	-	-	-	12.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Nameless Thing	MEDM	medm_namelessthing.jpg	Hazard	Creature	Drake	Neutral	Uncommon	"Drake. 3 attacks of 2 strikes each. A character can tap to cancel one of these attacks. Playable at any Under-deeps site. If Doors of Night is in play, also playable at an adjacent site of any Under-deeps site or keyed to a Coastal Sea [c].   ""'Far, far below the deepest delvings of the Dwarves, the world is gnawed by nameless things...'""-LotRIII "	3	-	-	-	-	-	10.0	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23.0	0.0	-	0.0
Neither so Ancient Nor so Potent	MEDM	medm_neithersoancientnorsopotent.jpg	Hazard	Permanent-event	-	Neutral	Uncommon	"Playable on a stored item. Return item to opponent's hand (discard all attached cards). Place this card in opponent's Marshaling point pile.  ""Though it had been made in Imladris for Valandil, it was neither so ancient nor so potent as the one lost with King Isildur at the Gladden Fields.""-Kuduk Lore "	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Never Seen Him	MEDM	medm_neverseenhim.jpg	Hazard	Permanent-event	-	Neutral	Common	"Playable on an agent. Target agent may take an extra agent action (which does  not count against the hazard limit each time he normally takes an agent action. Cannot be duplicated on a given agent.  ""'We've never seen him, but he's up at Bag End; and he's the real chief now, I guess.'""-LotRVI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
No Way Forward	MEDM	medm_nowayforward.jpg	Hazard	Permanent-event	Environment	Neutral	Common	Environment. The number of region cards that may be played by a moving company using region movement is reduced by one (two if Doors of Night is in play) to a minimum of two. This card is effective during each player's organization phase. Discard when any play deck is exhausted. Cannot be duplicated.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Nobody's Friend	MEDM	medm_nobodysfriend.jpg	Hazard	Permanent-event/Short-event	-	Neutral	Common	As a permanent-event, playable on a face-down agent who was brought into play this turn. When the agent is revealed, and if his home site is a Border-hold [B] or a Free-hold [F], the site he came into play (which is not represented by a card) may legally be any Border-hold [B] or Free-hold [F]. Discard when the agent is revealed. Alternatively, as a short-event, take any agent who has a home site that is a Free-hold [F] or Border-hold [B] from your play deck into your hand (reveal it to your opponent and reshuffle your deck). 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Out of the Black Sky	MEDM	medm_outoftheblacksky.jpg	Hazard	Permanent-event	-	Neutral	Rare	Playable if Doors of Night is in play on a Nazgul permanent-event that could immediately attack as if it were in your hand as a creature. The Nazgul immediately attacks as a creature from its permanent-event state (not counting against the hazard limit) and chooses defending characters. If the Nazgul is defeated, place this card in opponent's Marshaling point pile and remove the Nazgul from play. Otherwise, discard this card. This can be used on an opponent's Nazgul permanent-event as well as on your own. 	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Pale Dream-maker	MEDM	medm_paledreammaker.jpg	Hazard	Permanent-event	Corruption Dark Enchantment	Neutral	Rare	Corruption. Dark Enchantment. Playable on a non-Wizard character wounded by an Undead attack this turn.; does not count against the hazard limit. Target character receives 2 corruption points and makes a corruption check each time a player discards a card from his hand during his turn. His direct influence is zero while bearing this card. Cannot be duplicated on a given character. During the organization phase, a sage in target character's company (other than character) may tap to attempt to remove this card. Make a roll (or draw a #): if the result is greater than 6, discard this card.  	-	-	-	-	-	-	-	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Pierced by Many Wounds	MEDM	medm_piercedbymanywounds.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on an attack with more strikes than defending character characters before strikes are assigned; does not count against the hazard limit. The first excess strike assigned to each character gives a -4 modification to his prowess instead of -1. Cannot be duplicated on a given attack.  ""...he was pierced by many black-feathered arrows...""-LotRIII  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Rank upon Rank	MEDM	medm_rankuponrank.jpg	Hazard	Permanent-event	-	Neutral	Common	"All non-agent Man attacks receive +1 prowess and +1 strikes. If Doors of Night is in play, all Giant attacks also receive these bonuses. Discard this card when such an affected attack (automatic, hazard creature, or otherwise) is defeated. Cannot be duplicated.  ""...rank upon rank...passing outwards in an endless stream.""-LotRIV  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Reaching Shadow	MEDM	medm_reachingshadow.jpg	Hazard	Permanent-event	-	Neutral	Common	Any creature that can be keyed to a Shadow-land [s] may be keyed to Anduin Vales, Northern Rhovanion, Southern Rhovanion, Grey Mountain Narrows, Woodland Realm, Western Mirkwood, Heart of Mirkwood, Southern Mirkwood, Brown Lands, or Dagorlad. Any creature that can be keyed to a Dark-domain [d] may be keyed to Heart of Mirkwood, Southern Mirkwood, Brown Lands, or Dagorlad. Discard this card when a creature keyed to one of these regions (not to the region symbol) is defeated.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Redoubled Force	MEDM	medm_redoubledforce.jpg	Hazard	Permanent-event	-	Neutral	Common	"All Orc and Troll automatic-attacks receive +3 strikes and +2 prowess. Discard this card when such an automatic-attack is defeated. Cannot be duplicated.  ""The bodyguard of Bolg came howling against them, and drove in upon their ranks like waves upon cliffs of sand.""-Hob  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Reluctant Final Parting	MEDM	medm_reluctantfinalparting.jpg	Hazard	Permanent-event	-	Neutral	Uncommon	"Discard any ally if its current site is an Under-deeps site or if its current site's nearest Haven is not the same as the nearest Haven for the site at which the ally can be played. Discard this card when any play deck is exhausted. Cannot be duplicated.  ""A deep loneliness and sense of loss was on them. They stood silent, reluctant to make the final parting...""-LotRI  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1.0	0.0
Revealed to all Watchers	MEDM	medm_revealedtoallwatchers.jpg	Hazard	Short-event	-	Neutral	Rare	"Unique. Reveal your hand to opponent. Place all non-Hazard cards from your hand off to the side. Draw cards from your play deck until your hand is size is reached. Place the non-hazard cards from off to the side face down on top of your play deck in any order you choose.   ""'If there are any to see, then I at least am revealed to them,' he said, 'I have written Gandalf is here in signs that all can read from Rivendell to the Mouths of Anduin.'""-LotRII  "	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Scimitars of Steel	MEDM	medm_scimitarsofsteel.jpg	Hazard	Permanent-event	-	Neutral	Uncommon	"Playable only if you have a Nazgul permanent-event in play. Discard the Nazgul when this card is brought into play. All Orc, Troll, and Man attacks receive +1 prowess.   ""Day drew on. The goblins gathered again in the valley. There a host of Wargs came ravening and with them came the bodyguard of Bolg, goblins of huge size with scimitars of steel.""-Hob  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Seek without Success	MEDM	medm_seekwithoutsuccess.jpg	Hazard	Short-event	-	Neutral	Common	"Discard a ranger agent at target company's new site. Company must immediately return to its site of origin.   ""'...Together we sought for Gollum down the whole length of Wilderland, without hope. And without success.""-LotRI  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Seized by Terror	MEDM	medm_seizedbyterror.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a non-Wizard character moving in a Shadow-land [s] or a Dark-domain [d]. Target character makes a roll (draws a #) and adds his mind. If that result is less than 12, that character splits off into a different company. This new company immediately returns to his original company's site of origin.   ""Terror seized him. He shrank back, and for a moment he stood trembling in the hall.""-LotRI  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Shadow out of the Dark	MEDM	medm_shadowoutofthedark.jpg	Hazard	Permanent-event	-	Neutral	Rare	"Playable on a face-up Agent who can use shadow-magic. If agent is revealed and not in a Free-hold [F] or Haven [H], he can tap to allow any Undead hazard creatures to be played at his site this turn. Any Undead hazard creature so played do not count against the hazard limit.   ""A shadow came out of dark places far away... Barrow-wights walked in the hollow places with a clink of rings on cold fingers, and gold chains in the wind.""-LotRI  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Spells of the Barrow-wights	MEDM	medm_spellsofthebarrowwights.jpg	Hazard	Permanent-event	Prisoner	Neutral	Common	Playable on a character facing an Undead strike. If the strike is successful, target character is not harmed and is taken prisoner at a Ruins & Lairs [R] or Shadow-hold [S]. Character must discard any rings along with his other items. At the start of each untap phase, make a body check for that character. Rescue-attack: Undead-3 strikes with 8 prowess.  	-	-	-	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Spider of the Morlat	MEDM	medm_spiderofthemorlat.jpg	Hazard	Creature/Permanent-event	Spider Spawn	Neutral	Rare	Unique. Spider. May be played as a hazard creature (with two strikes) or as a permanent-event. As a creature, she may be played at Dol Guldur and The Sulfur-deeps. If Doors of Night is in play, she may also be keyed to Southern Mirkwood, Heart of Mirkwood, or Woodland Realm; or at any adjacent site of The Sulfur-deeps. If played as a permanent-event, all Spider attacks receive +1 strike. Additionally, any company moving in Southern Mirkwood, Heart of Mirkwood, Woodland Realm, Dagorlad, or Brown Lands faces a Spider attack of 2 strikes with 10 prowess. You can return Spider of the Morlat as a permanent-event to your hand-which counts as one against the hazard limit. 	4	-	-	-	-	-	16.0	9.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0
Stirring Bones	MEDM	medm_stirringbones.jpg	Hazard	Creature	Undead	Neutral	Common	"Undead. Two strikes. Two Wilderness [w] in site path are required.  ""Round the corner a long arm was groping, walking on its fingers toward Sam, who lay nearest, and towards the hilt of the sword that lay upon him.""-LotRI "	1	-	-	-	-	-	9.0	-	-	-	-	-	S R	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0
Sudden Fury	MEDM	medm_suddenfury.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a site. Until the end of turn, any attack by a scout agent at this site has its number of strikes increased by one and attacker chooses defending characters.  ""Gollum and Frodo were locked together. Gollum was tearing at his master, trying to get at the chain and the ring. ... He fought back with a sudden fury that amazed Sam and Gollum also.""-LotRVI  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Black Enemy's Wrath	MEDM	medm_theblackenemyswrath.jpg	Hazard	Long-event	-	Neutral	Rare	Each Under-deeps site, Dark-hold [D], and Shadow-hold [S] has an additional automatic-attack (cannot be canceled): Lava Flows-1 strike against each character with 6 prowess (weapons do not modify prowess against these strikes). The penalty for an untapped character not tapping against one of these strikes is -5. Cannot be duplicated.  	-	-	-	-	-	-	6.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
The Moon Is Dead	MEDM	medm_themoonisdead.jpg	Hazard	Permanent-event	-	Neutral	Common	"All Undead attacks receive +1 strike and +1 prowess. All Undead automatic-attacks are duplicated (i.e., each must be faced twice, including all modifications). Discard this card when an Undead attack is defeated. Cannot be duplicated.  ""Cold be hand and heart and bone...till the Sun fails and the Moon is dead.""-LotRI  "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Reach of Ulmo	MEDM	medm_thereachofulmo.jpg	Hazard	Permanent-event	-	Neutral	Uncommon	The roll required to move between adjacent Under-deeps sites is increased by 2. In addition, cancels the effect of Great Ship and Ford. May be played when an Under-deep site is revealed as a new site card (before the roll is made). Discard when any play deck is exhausted or when an Under-deeps site is reached from another Under-deeps site or at the end of the turn after Great Ship or Ford was played. Cannot be duplicated.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
The Way is Shut	MEDM	medm_thewayisshut.jpg	Hazard	Long-event	-	Neutral	Uncommon	"A company moving to or from an Under-deeps site must return its site of origin. Additionally, cancels the effects of Secret Passage and Secret Entrance. Cannot be duplicated.   ""Many coiling arms seized the doors on either side, and with horrible strength, swung them around. With a shattering echo they slammed, and all light was lost.""-LotRII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
To Get You Away	MEDM	medm_togetyouaway.jpg	Hazard	Permanent-event	Prisoner	Neutral	Rare	Tap an agent at target company's new site. Agent may attack not counting against hazard limit) during the movement/hazard phase. Attacker chooses defending characters. A successful strike doesn't wound the defending character, instead the character is taken prisoner at one of the agent's home site (attacker's choice, regardless of site's location) and the agent returns to the same site. Rescue-attack: Same race as agent-3 strikes with 8 prowess. 	-	-	-	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Tribal Banner	MEDM	medm_tribalbanner.jpg	Hazard	Short-event	-	Neutral	Common	Playable on an Orc or Troll attack before strikes are assigned; does not count against the hazard limit. The prowess and body of target attack are each reduced by one. All body checks resulting from successful strikes are modified by +1. Cannot be duplicated on a given attack. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Tribal Totem	MEDM	medm_tribaltotem.jpg	Hazard	Short-event	-	Neutral	Rare	"Playable on an Orc or Troll attack before strikes are assigned; does not count against the hazard limit. The prowess and body of target attack and of all Orc and Troll attacks against this company for the rest of the turn are each reduced by three. Any body check resulting from a successful strike of such a modified attack is modified by +2. Cannot be duplicated on a given company.  ""...a big fighting-orc...bearing the token of the Eye.""-LotRVI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Troll-purse	MEDM	medm_trollpurse.jpg	Hazard	Permanent-event	Prisoner	Neutral	Uncommon	Playable on a site with an Orc or Troll automatic-attack. When any item is played at this site, the company must face all automatic-attacks of the site again with the attack's prowess modified by +3. Any successful strike does not harm the character, but rather the character is taken prisoner at the site. The rescue-attack equals all automatic-attacks of the site at the time of rescue. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Twisted Tales	MEDM	medm_twistedtales.jpg	Hazard	Short-event	-	Neutral	Uncommon	"Playable on an untapped diplomat agent. Tap the agent who may then make an influence attempt against a faction playable at the agent's site. +6 to influence attempt. Attempt is automatically successful if target faction is playable at agent's home site.   ""'Too long have you sat in shadows and trusted to twisted tales and crooked promptings.'""-LotRIII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Two or Three Tribes Present	MEDM	medm_twoorthreetribespresent.jpg	Hazard	Short-event	-	Neutral	Common	Playable on a company moving with at least two Wildernesses [w], one Shadow-land [s], or one Dark-domain [d] in their site path. When played, announce a creature type except Nazgul, Undead, or Dragons (like Orcs, Men, Slayers, Drakes, etc.) For this turn, any hazard creatures of this type played against target company do not count against the hazard limit. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Umagaur the Pale	MEDM	medm_umagaurthepale.jpg	Hazard	Creature	Troll	Neutral	Rare	"Unique. Troll. 1 strike. Also playable at Moria and The Under-gates. If Doors of Night is in play, playable at any Under-deeps site. Any non-unique Orc or Troll hazard creature can be played (not counting against the hazard limit) on a company that has faced Umagaur that turn.  ""Then came Umagaur the Warlord, 'Werewolf-slayer,' self proclaimed 'Troll-king of the Hithaeglir.' And in his wrath he slew most of the Dwarf-company.""-Kuduk Lore "	2	-	-	-	-	-	14.0	8.0	-	-	unique	-	S	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Waylaid, Wounded, and Orc-dragged	MEDM	medm_waylaidwoundedandorcdragged.jpg	Hazard	Permanent-event	Prisoner	Neutral	Uncommon	Playable on a Hobbit facing a strike from an Orc attack. Target Hobbit receives +2 prowess against the strike. If strike is successful, he is not harmed and is taken prisoner at a Dark-hold [D], Shadow-hold [S], or Ruins & Lairs [R]. If the Hobbit bears a ring, his player makes a roll at the start of each of his untap phases-if the result is less than 7, discard the ring. Rescue-attacks (3): Orcs-3 strikes with 6 prowess, Orcs-4 strikes with 7 prowess, Orcs-5 strikes with 8 prowess. 	-	-	-	-	-	-	8.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.0	0.0	-	0.0
Which Might Be Lies	MEDM	medm_whichmightbelies.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a stored resource permanent-event that required an information site to be played. Discard event.   ""...'But Saruman said nay, and repeated what he had said to us before: that the One would never again be found in Middle-earth.'""-LotRII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Will not Come Down	MEDM	medm_willnotcomedown.jpg	Hazard	Short-event	-	Neutral	Uncommon	"Playable on an untapped agent. Tap the agent who may then make an influence attempt against an ally, faction, or character. Unused general influence modification does not apply. If successful, the target is not discarded, but rather is returned to its owner's hand.   ""'...He has gone up into the high places, among the birches that he loves best, and he will not come down.'""-LotRIII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Wisp of Pale Sheen	MEDM	medm_wispofpalesheen.jpg	Hazard	Creature	Undead	Neutral	Common	"Undead. One strike. Attacker chooses defending characters. Any character facing a strike whose mind is equal to or lower than the strike's prowess must tap if untapped following the strike (unless the strike is canceled).  ""...a wisp of pale sheen that...twisted like ghostly sheets unfurled by hidden hands.""-LotRIV "	1	-	-	-	-	-	6.0	-	-	-	-	-	S R	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Wound of Long Burden	MEDM	medm_woundoflongburden.jpg	Hazard	Permanent-event	Corruption	Neutral	Common	Corruption. Playable on an character facing a strike with prowess of 12 or greater. If the strike is not successful, discard this card. Otherwise, target character receives 1 corruption point and his body is lowered by 1. During his organization phase, a character at a Haven [H] with this card may tap to attempt to remove it. Make a roll (or draw a #): if this result is greater than 7, discard this card. 	-	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Wraith-lord	MEDM	medm_wraithlord.jpg	Hazard	Short-event	-	Neutral	Rare	"Playable on a moving character with two Dark-domains [d] in its site path. Each Nazgul that attacks target company this turn receives +2 prowess and lowers the body of any characters it wounds by one (for the rest of the turn). Each Nazgul so played does not count against the hazard limit. Cannot be duplicated on a given turn.   ""This way and that turned the dark head helmed and crowned with fear, sweeping shadows with its unseen eyes.""-LotRIV "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Your Welcome Is Doubtful	MEDM	medm_yourwelcomeisdoubtful.jpg	Hazard	Short-event	-	Neutral	Uncommon	"Playable on an untapped agent. Tap the agent who may then make an influence attempt against an ally or character. +6 to influence attempt (+10 if the agent is a diplomat). An additional +7 to the attempt if target character has the same home site as the agent or if target ally is playable at the agent's home site.   ""'...all his thought is bent on it. It is his great hope and our great fear.'""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Aiglos	MEDM	medm_aiglos.jpg	Resource	Special Item	Weapon	Hero	Rare	"Unique. Playable at any Under-deeps Dark-hold [D] or Shadow-hold [S]. Weapon. Warrior only: +2 prowess (+5 if Doors of Night is in play) (to a maximum of 11); +1 body (to a maximum of 10); -2 to target's body; +3 direct influence against Elves and Elf factions.  ""'...for the Spear Gil-galad and the Sword of Elendil, Aiglos and Narsil, none could withstand.'""-LotRII "	5	-	Two-handed	-	-3.0	-	25.0	1.0	3.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
An Unexpected Party	MEDM	medm_anunexpectedparty.jpg	Resource	Permanent-event	-	Hero	Rare	Only playable during the organization phase on a company. There is no limit to the size of this company. Dwarves with a mind of 2 or less in this company do not require influence to be controlled; and there is no limit to how many Dwarves may be brought into play on a give turn with the company. Discard this card if the company has more than one non-Wizard character with a mind greater than 5 or more than two non-Dwarf characters or no Dwarf with a mind greater than 5. Cannot be duplicate don a given company.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0
Ancient Stair	MEDM	medm_ancientstair.jpg	Resource	Short-event	-	Hero	Uncommon	Playable only at the end of the organization phase on a company that starts its turn at an untapped adjacent site of an Under-deeps site. Opponent may draw up to twice the normal number of cards for this company during the movement/hazard phase. If company moved to an Under-deeps site, at the end of the turn the company may replace its site card with the site card at which it began the turn.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Armory	MEDM	medm_armory.jpg	Resource	Permanent-event	-	Hero	Uncommon	Only you and your companies can use Armory. You may place any minor items from your hand under Armory during your organization phase. A character at a Haven [H] can store a minor item under Armory instead of to your Marshaling point pile. When you otherwise would be allowed to play a minor item from your hand at a Border-hold [B], Free-hold [F], or Haven [H], you may play an item from under Armory instead. If you have at least three minor items under Armory, gain 1 Marshaling point.  	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Await the Advent of Allies	MEDM	medm_awaittheadventofallies.jpg	Resource	Permanent-event	-	Hero	Uncommon	Playable on a non-Wizard character with a mind of six or less. Character must stay at its current non-Haven site until you play a card at the site. Target character does not count against general influence and its Marshaling points do not count. Discard this card when you play a resource at the site, the character is discarded, or the character wounded. Cannot be duplicated on a given character.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Balance Between Powers	MEDM	medm_balancebetweenpowers.jpg	Resource	Permanent-event	Environment	Hero	Rare	Environment. No environment cards can be played. At the start of your organization phase, discard this card or keep it in play by discarding an environment card from your hand. Your opponent can then discard an environment card from his hand to discard this card, which you can counter by discarding two environment cards from your hand, which he can counter by discarding one, which you can counter with two, etc. Discard when any play deck is exhausted.  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
